code,date,pct_float,type
600079,2016-08-19,0.012232784916,股权分置限售股份
002261,2016-08-29,0.000774966144,股权激励限售股份
002044,2016-08-29,0.450851156797,定向增发机构配售股份
600079,2016-09-05,0.013042450985,定向增发机构配售股份
600699,2016-09-08,0.07720817332,定向增发机构配售股份
601933,2016-09-08,0.056180444238,定向增发机构配售股份
002415,2016-09-13,0.001616583936,股权激励限售股份
300408,2016-09-19,0.004768693337,股权激励限售股份
002600,2016-09-19,0.153452104388,定向增发机构配售股份
000166,2016-09-22,0.001803817163,首发原股东限售股份
600867,2016-09-23,0.000400821571,股权激励限售股份
002044,2016-09-23,0.025662528555,定向增发机构配售股份
002709,2016-09-30,0.009459930522,股权激励限售股份
300118,2016-10-17,0.014201541819,股权激励限售股份
002555,2016-10-27,0.322825126733,定向增发机构配售股份
600332,2016-10-28,0.032524570468,定向增发机构配售股份
000997,2016-11-01,0.005585065123,股权激励限售股份
300316,2016-11-10,0.108736151426,定向增发机构配售股份
600522,2016-11-11,0.022985166328,定向增发机构配售股份
002176,2016-11-14,0.01030987606,定向增发机构配售股份
002709,2016-11-14,0.114266526788,定向增发机构配售股份
002407,2016-11-14,0.095642838224,定向增发机构配售股份
000625,2016-11-15,0.099274168858,股权分置限售股份
300363,2016-11-24,0.018417985765,定向增发机构配售股份
002185,2016-11-28,0.149653958415,定向增发机构配售股份
300409,2016-12-05,0.0284184514,首发原股东限售股份
603456,2016-12-05,0.192552080286,定向增发机构配售股份
600522,2016-12-07,0.029958914001,定向增发机构配售股份
300496,2016-12-12,0.54387322351,首发原股东限售股份
002036,2016-12-12,0.342705647641,定向增发机构配售股份
300451,2016-12-16,0.012276230594,股权激励限售股份
600536,2016-12-19,0.019917685597,定向增发机构配售股份
002261,2016-12-26,0.102832661496,定向增发机构配售股份
300315,2016-12-26,0.043375644071,定向增发机构配售股份
600366,2016-12-29,0.015951672474,定向增发机构配售股份
002555,2016-12-30,0.218579452793,定向增发机构配售股份
300457,2017-01-09,0.000253216391,首发原股东限售股份
002415,2017-01-09,0.006384459495,股权激励限售股份
300379,2017-01-13,0.043567615405,定向增发机构配售股份
002709,2017-01-23,0.232260415978,首发原股东限售股份
300003,2017-01-24,0.026935122119,定向增发机构配售股份
002281,2017-01-26,0.009962059731,股权激励限售股份
002261,2017-02-03,0.010823931736,定向增发机构配售股份
300379,2017-02-03,0.226821135524,首发原股东限售股份
300363,2017-02-03,0.52368193319,"首发原股东限售股份,定向增发机构配售股份"
002716,2017-02-06,0.157699666329,首发原股东限售股份
300364,2017-02-07,0.022483018317,首发原股东限售股份
300409,2017-02-09,0.179468769213,定向增发机构配售股份
002415,2017-02-13,0.006665369406,首发原股东限售股份
000166,2017-02-16,0.001627086863,首发原股东限售股份
600019,2017-02-27,0.25603882115,定向增发机构配售股份
600330,2017-03-06,0.073173280101,定向增发机构配售股份
300451,2017-03-09,0.07988542674,首发原股东限售股份
002292,2017-03-10,0.01748426223,定向增发机构配售股份
300457,2017-03-10,0.039499004018,定向增发机构配售股份
600000,2017-03-20,0.050857948411,定向增发机构配售股份
002176,2017-03-21,0.01523058302,定向增发机构配售股份
002176,2017-03-27,0.145499900961,定向增发机构配售股份
600312,2017-03-27,0.280020606468,定向增发机构配售股份
002292,2017-03-30,0.041564826455,定向增发机构配售股份
000166,2017-04-13,0.004551215138,首发原股东限售股份
000997,2017-04-14,0.002879628403,追加承诺限售股份上市流通
600366,2017-04-20,0.009688072575,股权激励限售股份
002709,2017-04-21,0.000962636984,股权激励限售股份
000733,2017-04-24,0.085616299704,定向增发机构配售股份
002044,2017-04-28,0.015985666578,定向增发机构配售股份
000166,2017-05-05,0.018911707997,首发原股东限售股份
300451,2017-05-09,0.068573189452,首发原股东限售股份
300496,2017-05-10,0.016332373695,股权激励限售股份
300316,2017-05-12,0.000767321124,股权激励限售股份
300363,2017-05-12,0.003494663663,股权激励限售股份
300468,2017-05-16,0.020274280345,股权激励限售股份
300451,2017-05-19,0.002676540396,股权激励限售股份
300002,2017-05-19,0.046210646916,定向增发机构配售股份
002407,2017-05-31,0.009470313598,股权激励限售股份
300468,2017-05-31,0.136211442187,首发原股东限售股份
300465,2017-05-31,0.049315883403,首发原股东限售股份
600999,2017-05-31,0.0386905963,定向增发机构配售股份
600157,2017-05-31,0.211291540401,定向增发机构配售股份
300316,2017-06-09,0.000623182052,股权激励限售股份
000997,2017-06-15,0.000725334727,股权激励限售股份
600019,2017-06-19,0.000551590667,股权激励限售股份
002292,2017-06-19,0.008976259544,定向增发机构配售股份
600048,2017-06-20,0.083228755459,定向增发机构配售股份
002044,2017-06-22,0.007575744911,定向增发机构配售股份
002223,2017-06-26,0.135617382416,定向增发机构配售股份
002600,2017-06-26,0.196613565121,定向增发机构配售股份
300315,2017-07-03,0.094278691507,定向增发机构配售股份
603369,2017-07-03,0.457353527302,首发原股东限售股份
600115,2017-07-03,0.135332493214,定向增发机构配售股份
300226,2017-07-14,0.00615139775,股权激励限售股份
300124,2017-07-20,0.002009540853,股权激励限售股份
300118,2017-07-28,0.047563007421,定向增发机构配售股份
600867,2017-08-22,0.000532246942,股权激励限售股份
002261,2017-08-28,0.00372132884,股权激励限售股份
603806,2017-09-05,0.775597014925,首发原股东限售股份
600221,2017-09-06,0.281329871777,定向增发机构配售股份
000166,2017-09-08,0.007927718539,首发原股东限售股份
300364,2017-09-13,0.238380422558,定向增发机构配售股份
300408,2017-09-14,0.00368459982,股权激励限售股份
002400,2017-09-22,0.129966361337,定向增发机构配售股份
000917,2017-09-25,0.179621705549,"定向增发机构配售股份,股权分置限售股份"
002709,2017-10-09,0.007616060775,股权激励限售股份
603456,2017-10-10,0.676706684926,首发原股东限售股份
600410,2017-10-12,0.189475276584,定向增发机构配售股份
300364,2017-10-16,0.005271990172,股权激励限售股份
600547,2017-10-20,0.01958545241,定向增发机构配售股份
600879,2017-10-23,0.254044280079,"定向增发机构配售股份,追加承诺限售股份上市流通"
000069,2017-10-30,0.003297670403,股权激励限售股份
600216,2017-11-03,0.010324418245,股权激励限售股份
600312,2017-11-06,0.161715889156,定向增发机构配售股份
300364,2017-11-07,0.000841552047,股权激励限售股份
000997,2017-11-15,0.005458711818,股权激励限售股份
000807,2017-11-21,0.235760713672,定向增发机构配售股份
300409,2017-12-04,0.136390251224,首发原股东限售股份
300408,2017-12-04,0.071916030185,首发原股东限售股份
002352,2017-12-08,0.133039689127,首发原股东限售股份
300496,2017-12-11,0.023666531153,首发原股东限售股份
600633,2017-12-18,0.079038832727,定向增发机构配售股份
300451,2017-12-28,0.010334598432,股权激励限售股份
002261,2017-12-28,0.028310845461,定向增发机构配售股份
002555,2017-12-29,0.238701031628,定向增发机构配售股份
600366,2017-12-29,0.010306177304,定向增发机构配售股份
300118,2017-12-29,0.009534845024,股权激励限售股份
600699,2018-01-04,0.273804078631,定向增发机构配售股份
002415,2018-01-08,0.004585568871,股权激励限售股份
601618,2018-01-08,0.090385570578,定向增发机构配售股份
300115,2018-01-11,0.003173369859,追加承诺限售股份上市流通
601021,2018-01-22,0.75,首发原股东限售股份
002352,2018-01-23,0.723882386179,定向增发机构配售股份
300379,2018-01-24,0.037906590413,定向增发机构配售股份
002292,2018-01-25,0.004107704643,定向增发机构配售股份
300124,2018-01-25,0.010724053158,股权激励限售股份
002281,2018-01-26,0.009844730029,股权激励限售股份
002261,2018-01-29,0.011119871472,定向增发机构配售股份
600522,2018-02-08,0.166707135888,定向增发机构配售股份
600157,2018-02-14,0.531071420128,定向增发机构配售股份
000166,2018-02-14,0.630019857851,首发原股东限售股份
600879,2018-02-22,0.11361340585,定向增发机构配售股份
600100,2018-02-26,0.258448997643,定向增发机构配售股份
